"","alg","init","init_fitness","eval","move","move_control","T","N","L","tmax"
"1","hill","greddy",7137517.24256025,7137495.59275376,"twoopt","exp",NA,NA,NA,100
"2","sann","greddy",7137517.24256025,7137516.73204328,"twoopt","exp",2,NA,NA,100
"3","sann","greddy",7137517.24256025,7137515.30428395,"twoopt","exp",4,NA,NA,100
"4","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",6,NA,NA,100
"5","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",8,NA,NA,100
"6","sann","greddy",7137517.24256025,7137514.79358609,"twoopt","exp",10,NA,NA,100
"7","sann","greddy",7137517.24256025,7137481.22166135,"twoopt","exp",12,NA,NA,100
"8","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",14,NA,NA,100
"9","sann","greddy",7137517.24256025,7137394.55122195,"twoopt","exp",16,NA,NA,100
"10","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",18,NA,NA,100
"11","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",20,NA,NA,100
"12","sann","greddy",7137517.24256025,7137449.48459314,"twoopt","exp",2,NA,NA,100
"13","sann","greddy",7137517.24256025,7137497.02474102,"twoopt","exp",4,NA,NA,100
"14","sann","greddy",7137517.24256025,7137499.182142,"twoopt","exp",6,NA,NA,100
"15","sann","greddy",7137517.24256025,7137515.62689453,"twoopt","exp",8,NA,NA,100
"16","sann","greddy",7137517.24256025,7137480.94856364,"twoopt","exp",10,NA,NA,100
"17","sann","greddy",7137517.24256025,7137489.24291097,"twoopt","exp",12,NA,NA,100
"18","sann","greddy",7137517.24256025,7137490.71351256,"twoopt","exp",14,NA,NA,100
"19","sann","greddy",7137517.24256025,7137465.67378276,"twoopt","exp",16,NA,NA,100
"20","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",18,NA,NA,100
"21","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",20,NA,NA,100
"22","sann","greddy",7137517.24256025,7137488.83901336,"twoopt","exp",2,NA,NA,100
"23","sann","greddy",7137517.24256025,7137488.07101004,"twoopt","exp",4,NA,NA,100
"24","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",6,NA,NA,100
"25","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",8,NA,NA,100
"26","sann","greddy",7137517.24256025,7137455.42604143,"twoopt","exp",10,NA,NA,100
"27","sann","greddy",7137517.24256025,7137484.51164231,"twoopt","exp",12,NA,NA,100
"28","sann","greddy",7137517.24256025,7137497.52131791,"twoopt","exp",14,NA,NA,100
"29","sann","greddy",7137517.24256025,7137477.9381821,"twoopt","exp",16,NA,NA,100
"30","sann","greddy",7137517.24256025,7137439.2363833,"twoopt","exp",18,NA,NA,100
"31","sann","greddy",7137517.24256025,7137492.31498565,"twoopt","exp",20,NA,NA,100
"32","sann","greddy",7137517.24256025,7137510.35418721,"twoopt","exp",2,NA,NA,100
"33","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",4,NA,NA,100
"34","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",6,NA,NA,100
"35","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",8,NA,NA,100
"36","sann","greddy",7137517.24256025,7137430.26683811,"twoopt","exp",10,NA,NA,100
"37","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",12,NA,NA,100
"38","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",14,NA,NA,100
"39","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",16,NA,NA,100
"40","sann","greddy",7137517.24256025,7137428.11860556,"twoopt","exp",18,NA,NA,100
"41","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",20,NA,NA,100
"42","sann","greddy",7137517.24256025,7137501.84393389,"twoopt","exp",2,NA,NA,100
"43","sann","greddy",7137517.24256025,7137433.52446846,"twoopt","exp",4,NA,NA,100
"44","sann","greddy",7137517.24256025,7137448.90364428,"twoopt","exp",6,NA,NA,100
"45","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",8,NA,NA,100
"46","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",10,NA,NA,100
"47","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",12,NA,NA,100
"48","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",14,NA,NA,100
"49","sann","greddy",7137517.24256025,7137447.44477123,"twoopt","exp",16,NA,NA,100
"50","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",18,NA,NA,100
"51","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",20,NA,NA,100
"52","sann","greddy",7137517.24256025,7137511.70829108,"twoopt","exp",2,NA,NA,100
"53","sann","greddy",7137517.24256025,7137456.62423482,"twoopt","exp",4,NA,NA,100
"54","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",6,NA,NA,100
"55","sann","greddy",7137517.24256025,7137504.66140208,"twoopt","exp",8,NA,NA,100
"56","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",10,NA,NA,100
"57","sann","greddy",7137517.24256025,7137484.93782921,"twoopt","exp",12,NA,NA,100
"58","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",14,NA,NA,100
"59","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",16,NA,NA,100
"60","sann","greddy",7137517.24256025,7137508.75450203,"twoopt","exp",18,NA,NA,100
"61","sann","greddy",7137517.24256025,7137492.0058506,"twoopt","exp",20,NA,NA,100
"62","sann","greddy",7137517.24256025,7137510.24760352,"twoopt","exp",2,NA,NA,100
"63","sann","greddy",7137517.24256025,7137445.98195004,"twoopt","exp",4,NA,NA,100
"64","sann","greddy",7137517.24256025,7137465.77153713,"twoopt","exp",6,NA,NA,100
"65","sann","greddy",7137517.24256025,7137509.26025401,"twoopt","exp",8,NA,NA,100
"66","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",10,NA,NA,100
"67","sann","greddy",7137517.24256025,7137503.08738586,"twoopt","exp",12,NA,NA,100
"68","sann","greddy",7137517.24256025,7137329.68054013,"twoopt","exp",14,NA,NA,100
"69","sann","greddy",7137517.24256025,7137497.6332141,"twoopt","exp",16,NA,NA,100
"70","sann","greddy",7137517.24256025,7137509.27613763,"twoopt","exp",18,NA,NA,100
"71","sann","greddy",7137517.24256025,7137502.81113962,"twoopt","exp",20,NA,NA,100
"72","sann","greddy",7137517.24256025,7137473.35654742,"twoopt","exp",2,NA,NA,100
"73","sann","greddy",7137517.24256025,7137489.07296926,"twoopt","exp",4,NA,NA,100
"74","sann","greddy",7137517.24256025,7137491.33974054,"twoopt","exp",6,NA,NA,100
"75","sann","greddy",7137517.24256025,7137388.33593023,"twoopt","exp",8,NA,NA,100
"76","sann","greddy",7137517.24256025,7137496.52629171,"twoopt","exp",10,NA,NA,100
"77","sann","greddy",7137517.24256025,7137493.32549418,"twoopt","exp",12,NA,NA,100
"78","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",14,NA,NA,100
"79","sann","greddy",7137517.24256025,7137417.5905362,"twoopt","exp",16,NA,NA,100
"80","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",18,NA,NA,100
"81","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",20,NA,NA,100
"82","sann","greddy",7137517.24256025,7137479.73479048,"twoopt","exp",2,NA,NA,100
"83","sann","greddy",7137517.24256025,7137513.3876123,"twoopt","exp",4,NA,NA,100
"84","sann","greddy",7137517.24256025,7137465.56271927,"twoopt","exp",6,NA,NA,100
"85","sann","greddy",7137517.24256025,7137513.93578821,"twoopt","exp",8,NA,NA,100
"86","sann","greddy",7137517.24256025,7137515.7939952,"twoopt","exp",10,NA,NA,100
"87","sann","greddy",7137517.24256025,7137494.62276117,"twoopt","exp",12,NA,NA,100
"88","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",14,NA,NA,100
"89","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",16,NA,NA,100
"90","sann","greddy",7137517.24256025,7137493.59790773,"twoopt","exp",18,NA,NA,100
"91","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",20,NA,NA,100
"92","sann","greddy",7137517.24256025,7137470.32352071,"twoopt","exp",2,NA,NA,100
"93","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",4,NA,NA,100
"94","sann","greddy",7137517.24256025,7137460.22166007,"twoopt","exp",6,NA,NA,100
"95","sann","greddy",7137517.24256025,7137491.774162,"twoopt","exp",8,NA,NA,100
"96","sann","greddy",7137517.24256025,7137495.91835543,"twoopt","exp",10,NA,NA,100
"97","sann","greddy",7137517.24256025,7137489.36711619,"twoopt","exp",12,NA,NA,100
"98","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",14,NA,NA,100
"99","sann","greddy",7137517.24256025,7137508.71667156,"twoopt","exp",16,NA,NA,100
"100","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",18,NA,NA,100
"101","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",20,NA,NA,100
"102","sann","greddy",7137517.24256025,7137482.22918009,"twoopt","exp",2,NA,NA,100
"103","sann","greddy",7137517.24256025,7137421.74877262,"twoopt","exp",4,NA,NA,100
"104","sann","greddy",7137517.24256025,7137487.18957731,"twoopt","exp",6,NA,NA,100
"105","sann","greddy",7137517.24256025,7137481.92354796,"twoopt","exp",8,NA,NA,100
"106","sann","greddy",7137517.24256025,7137489.69538938,"twoopt","exp",10,NA,NA,100
"107","sann","greddy",7137517.24256025,7137469.97199425,"twoopt","exp",12,NA,NA,100
"108","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",14,NA,NA,100
"109","sann","greddy",7137517.24256025,7137513.76508879,"twoopt","exp",16,NA,NA,100
"110","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","exp",18,NA,NA,100
"111","sann","greddy",7137517.24256025,7137505.99230796,"twoopt","exp",20,NA,NA,100
"112","tabu","greddy",7137517.24256025,7137461.1270002,"twoopt","exp",NA,10,4,100
"113","tabu","greddy",7137517.24256025,7137476.57774556,"twoopt","exp",NA,10,10,100
"114","tabu","greddy",7137517.24256025,7137475.47760332,"twoopt","exp",NA,10,20,100
"115","tabu","greddy",7137517.24256025,7137494.97976595,"twoopt","exp",NA,10,50,100
"116","hill","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",NA,NA,NA,100
"117","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",2,NA,NA,100
"118","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",4,NA,NA,100
"119","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",6,NA,NA,100
"120","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",8,NA,NA,100
"121","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",10,NA,NA,100
"122","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",12,NA,NA,100
"123","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",14,NA,NA,100
"124","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",16,NA,NA,100
"125","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",18,NA,NA,100
"126","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",20,NA,NA,100
"127","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",2,NA,NA,100
"128","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",4,NA,NA,100
"129","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",6,NA,NA,100
"130","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",8,NA,NA,100
"131","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",10,NA,NA,100
"132","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",12,NA,NA,100
"133","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",14,NA,NA,100
"134","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",16,NA,NA,100
"135","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",18,NA,NA,100
"136","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",20,NA,NA,100
"137","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",2,NA,NA,100
"138","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",4,NA,NA,100
"139","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",6,NA,NA,100
"140","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",8,NA,NA,100
"141","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",10,NA,NA,100
"142","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",12,NA,NA,100
"143","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",14,NA,NA,100
"144","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",16,NA,NA,100
"145","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",18,NA,NA,100
"146","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",20,NA,NA,100
"147","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",2,NA,NA,100
"148","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",4,NA,NA,100
"149","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",6,NA,NA,100
"150","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",8,NA,NA,100
"151","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",10,NA,NA,100
"152","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",12,NA,NA,100
"153","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",14,NA,NA,100
"154","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",16,NA,NA,100
"155","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",18,NA,NA,100
"156","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",20,NA,NA,100
"157","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",2,NA,NA,100
"158","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",4,NA,NA,100
"159","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",6,NA,NA,100
"160","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",8,NA,NA,100
"161","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",10,NA,NA,100
"162","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",12,NA,NA,100
"163","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",14,NA,NA,100
"164","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",16,NA,NA,100
"165","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",18,NA,NA,100
"166","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",20,NA,NA,100
"167","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",2,NA,NA,100
"168","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",4,NA,NA,100
"169","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",6,NA,NA,100
"170","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",8,NA,NA,100
"171","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",10,NA,NA,100
"172","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",12,NA,NA,100
"173","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",14,NA,NA,100
"174","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",16,NA,NA,100
"175","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",18,NA,NA,100
"176","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",20,NA,NA,100
"177","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",2,NA,NA,100
"178","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",4,NA,NA,100
"179","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",6,NA,NA,100
"180","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",8,NA,NA,100
"181","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",10,NA,NA,100
"182","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",12,NA,NA,100
"183","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",14,NA,NA,100
"184","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",16,NA,NA,100
"185","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",18,NA,NA,100
"186","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",20,NA,NA,100
"187","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",2,NA,NA,100
"188","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",4,NA,NA,100
"189","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",6,NA,NA,100
"190","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",8,NA,NA,100
"191","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",10,NA,NA,100
"192","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",12,NA,NA,100
"193","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",14,NA,NA,100
"194","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",16,NA,NA,100
"195","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",18,NA,NA,100
"196","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",20,NA,NA,100
"197","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",2,NA,NA,100
"198","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",4,NA,NA,100
"199","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",6,NA,NA,100
"200","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",8,NA,NA,100
"201","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",10,NA,NA,100
"202","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",12,NA,NA,100
"203","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",14,NA,NA,100
"204","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",16,NA,NA,100
"205","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",18,NA,NA,100
"206","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",20,NA,NA,100
"207","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",2,NA,NA,100
"208","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",4,NA,NA,100
"209","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",6,NA,NA,100
"210","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",8,NA,NA,100
"211","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",10,NA,NA,100
"212","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",12,NA,NA,100
"213","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",14,NA,NA,100
"214","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",16,NA,NA,100
"215","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",18,NA,NA,100
"216","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",20,NA,NA,100
"217","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",2,NA,NA,100
"218","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",4,NA,NA,100
"219","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",6,NA,NA,100
"220","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",8,NA,NA,100
"221","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",10,NA,NA,100
"222","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",12,NA,NA,100
"223","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",14,NA,NA,100
"224","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",16,NA,NA,100
"225","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",18,NA,NA,100
"226","sann","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",20,NA,NA,100
"227","tabu","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",NA,10,4,100
"228","tabu","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",NA,10,10,100
"229","tabu","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",NA,10,20,100
"230","tabu","greddy",7137517.24256025,7137517.24256025,"twoopt","ident",NA,10,50,100
"231","hill","greddy",7137517.24256025,7137138.79787396,"simple","exp",NA,NA,NA,100
"232","sann","greddy",7137517.24256025,7137225.97980325,"simple","exp",2,NA,NA,100
"233","sann","greddy",7137517.24256025,7137118.39639607,"simple","exp",4,NA,NA,100
"234","sann","greddy",7137517.24256025,7137052.04041212,"simple","exp",6,NA,NA,100
"235","sann","greddy",7137517.24256025,7137288.62322228,"simple","exp",8,NA,NA,100
"236","sann","greddy",7137517.24256025,7137246.7528373,"simple","exp",10,NA,NA,100
"237","sann","greddy",7137517.24256025,7137232.3862043,"simple","exp",12,NA,NA,100
"238","sann","greddy",7137517.24256025,7137347.91015887,"simple","exp",14,NA,NA,100
"239","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",16,NA,NA,100
"240","sann","greddy",7137517.24256025,7137477.44148279,"simple","exp",18,NA,NA,100
"241","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",20,NA,NA,100
"242","sann","greddy",7137517.24256025,7137168.71296799,"simple","exp",2,NA,NA,100
"243","sann","greddy",7137517.24256025,7137080.28182961,"simple","exp",4,NA,NA,100
"244","sann","greddy",7137517.24256025,7137144.39333362,"simple","exp",6,NA,NA,100
"245","sann","greddy",7137517.24256025,7137216.45545568,"simple","exp",8,NA,NA,100
"246","sann","greddy",7137517.24256025,7137209.60886807,"simple","exp",10,NA,NA,100
"247","sann","greddy",7137517.24256025,7137346.11759085,"simple","exp",12,NA,NA,100
"248","sann","greddy",7137517.24256025,7137245.92405527,"simple","exp",14,NA,NA,100
"249","sann","greddy",7137517.24256025,7137426.83048656,"simple","exp",16,NA,NA,100
"250","sann","greddy",7137517.24256025,7137436.64829245,"simple","exp",18,NA,NA,100
"251","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",20,NA,NA,100
"252","sann","greddy",7137517.24256025,7137048.37526425,"simple","exp",2,NA,NA,100
"253","sann","greddy",7137517.24256025,7137144.18891197,"simple","exp",4,NA,NA,100
"254","sann","greddy",7137517.24256025,7136822.30370772,"simple","exp",6,NA,NA,100
"255","sann","greddy",7137517.24256025,7137296.54408378,"simple","exp",8,NA,NA,100
"256","sann","greddy",7137517.24256025,7137346.42376541,"simple","exp",10,NA,NA,100
"257","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",12,NA,NA,100
"258","sann","greddy",7137517.24256025,7137266.85176035,"simple","exp",14,NA,NA,100
"259","sann","greddy",7137517.24256025,7137304.08894912,"simple","exp",16,NA,NA,100
"260","sann","greddy",7137517.24256025,7137495.94915874,"simple","exp",18,NA,NA,100
"261","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",20,NA,NA,100
"262","sann","greddy",7137517.24256025,7137111.33821202,"simple","exp",2,NA,NA,100
"263","sann","greddy",7137517.24256025,7137095.92087902,"simple","exp",4,NA,NA,100
"264","sann","greddy",7137517.24256025,7137281.20934153,"simple","exp",6,NA,NA,100
"265","sann","greddy",7137517.24256025,7137098.78976401,"simple","exp",8,NA,NA,100
"266","sann","greddy",7137517.24256025,7137217.21732042,"simple","exp",10,NA,NA,100
"267","sann","greddy",7137517.24256025,7137458.34553663,"simple","exp",12,NA,NA,100
"268","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",14,NA,NA,100
"269","sann","greddy",7137517.24256025,7137451.40640727,"simple","exp",16,NA,NA,100
"270","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",18,NA,NA,100
"271","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",20,NA,NA,100
"272","sann","greddy",7137517.24256025,7137149.16185918,"simple","exp",2,NA,NA,100
"273","sann","greddy",7137517.24256025,7137154.68837444,"simple","exp",4,NA,NA,100
"274","sann","greddy",7137517.24256025,7137143.68238895,"simple","exp",6,NA,NA,100
"275","sann","greddy",7137517.24256025,7137312.16838654,"simple","exp",8,NA,NA,100
"276","sann","greddy",7137517.24256025,7137123.52902127,"simple","exp",10,NA,NA,100
"277","sann","greddy",7137517.24256025,7137485.95750376,"simple","exp",12,NA,NA,100
"278","sann","greddy",7137517.24256025,7137404.99335955,"simple","exp",14,NA,NA,100
"279","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",16,NA,NA,100
"280","sann","greddy",7137517.24256025,7137506.02477144,"simple","exp",18,NA,NA,100
"281","sann","greddy",7137517.24256025,7137484.00379808,"simple","exp",20,NA,NA,100
"282","sann","greddy",7137517.24256025,7137062.85750692,"simple","exp",2,NA,NA,100
"283","sann","greddy",7137517.24256025,7137018.81565534,"simple","exp",4,NA,NA,100
"284","sann","greddy",7137517.24256025,7137154.41355021,"simple","exp",6,NA,NA,100
"285","sann","greddy",7137517.24256025,7136943.0042326,"simple","exp",8,NA,NA,100
"286","sann","greddy",7137517.24256025,7137293.95274158,"simple","exp",10,NA,NA,100
"287","sann","greddy",7137517.24256025,7137480.38018927,"simple","exp",12,NA,NA,100
"288","sann","greddy",7137517.24256025,7137500.14822385,"simple","exp",14,NA,NA,100
"289","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",16,NA,NA,100
"290","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",18,NA,NA,100
"291","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",20,NA,NA,100
"292","sann","greddy",7137517.24256025,7137137.57751388,"simple","exp",2,NA,NA,100
"293","sann","greddy",7137517.24256025,7137105.11313886,"simple","exp",4,NA,NA,100
"294","sann","greddy",7137517.24256025,7137222.39495947,"simple","exp",6,NA,NA,100
"295","sann","greddy",7137517.24256025,7137315.17719759,"simple","exp",8,NA,NA,100
"296","sann","greddy",7137517.24256025,7137202.88264098,"simple","exp",10,NA,NA,100
"297","sann","greddy",7137517.24256025,7137362.28133056,"simple","exp",12,NA,NA,100
"298","sann","greddy",7137517.24256025,7137508.00460749,"simple","exp",14,NA,NA,100
"299","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",16,NA,NA,100
"300","sann","greddy",7137517.24256025,7137511.68563638,"simple","exp",18,NA,NA,100
"301","sann","greddy",7137517.24256025,7137498.70279395,"simple","exp",20,NA,NA,100
"302","sann","greddy",7137517.24256025,7137042.79808759,"simple","exp",2,NA,NA,100
"303","sann","greddy",7137517.24256025,7137106.63588692,"simple","exp",4,NA,NA,100
"304","sann","greddy",7137517.24256025,7137278.23541501,"simple","exp",6,NA,NA,100
"305","sann","greddy",7137517.24256025,7137340.13267011,"simple","exp",8,NA,NA,100
"306","sann","greddy",7137517.24256025,7137186.10806374,"simple","exp",10,NA,NA,100
"307","sann","greddy",7137517.24256025,7137387.89159911,"simple","exp",12,NA,NA,100
"308","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",14,NA,NA,100
"309","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",16,NA,NA,100
"310","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",18,NA,NA,100
"311","sann","greddy",7137517.24256025,7137517.24256025,"simple","exp",20,NA,NA,100
"312","sann","greddy",7137517.24256025,7137206.40822456,"simple","exp",2,NA,NA,100
"313","sann","greddy",7137517.24256025,7137158.99364848,"simple","exp",4,NA,NA,100
"314","sann","greddy",7137517.24256025,7137098.08726272,"simple","exp",6,NA,NA,100
